38K;4598.0;1-,2-,3-;3.0;-1;[0];0+
38K;4616.0;;2.0;-1;[0];0+
38K;4639.0;(1:5)-;2.0;-1;[0];0+
38K;4664.0;1+,2+;3.0;-1;[0];0+
38K;4701.0;(1+,2+);0.9;-1;[0];0+
38K;4723.0;(0:3+);2.0;-1;[0];0+
38K;4750.0;;3.0;-1;[0];0+
38K;4806.0;;3.0;-1;[0];0+
38K;4845.0;;3.0;-1;[0];0+
38K;4901.2;(0+:4+);1.2;-1;[0];0+
38K;4971.0;;3.0;-1;[0];0+
38K;4988.8;1+,2+;1.4;-1;[0];0+
38K;5048.1;(1:5)-;1.1;-1;[0];0+
38K;5086.0;;3.0;-1;[0];0+
38K;5104.0;(5+,6+,7+);3.0;-1;[0];0+
38K;5133.1;(0+:4+);1.3;-1;[0];0+
38K;5192.0;;3.0;-1;[0];0+
38K;5216.4;(0:3+);1.6;-1;[0];0+
38K;5244.0;1+,2+;5.0;-1;[0];0+
38K;5253.8;(9+);0.4;-1;[0];0+
38K;5286.0;(1+,2+,3+);3.0;-1;[0];0+
38K;5296.0;;3.0;-1;[0];0+
38K;5300.0;(6-);1.0;-1;[0];0+
38K;5307.0;;3.0;-1;[0];0+
38K;5330.0;;3.0;-1;[0];0+
38K;5407.0;;3.0;-1;[0];0+
38K;5439.0;(1,2)+;3.0;-1;[0];0+
38K;5459.0;(1+,2+);3.0;-1;[0];0+
38K;5480.0;;3.0;-1;[0];0+
38K;5540.0;1+,2+;6.0;-1;[0];0+
38K;5601.0;;3.0;-1;[0];0+
38K;5617.0;1+,2+;3.0;-1;[0];0+
38K;5676.0;(1-,2-,3-);3.0;-1;[0];0+
38K;5693.0;;3.0;-1;[0];0+
38K;5730.0;1+,2+;3.0;-1;[0];0+
38K;5749.0;;3.0;-1;[0];0+
38K;5769.0;;3.0;-1;[0];0+
38K;5795.0;;3.0;-1;[0];0+
38K;5810.0;1+,2+;3.0;-1;[0];0+
38K;5828.0;;3.0;-1;[0];0+
38K;5851.0;1+,2+;3.0;-1;[0];0+
38K;5869.0;;3.0;-1;[0];0+
38K;5884.0;1+,2+;5.0;-1;[0];0+
38K;5900.0;(6-);1.0;-1;[0];0+
38K;5934.0;;3.0;-1;[0];0+
38K;5944.0;(1:5)-;4.0;-1;[0];0+
38K;5970.0;1+,2+;3.0;-1;[0];0+
38K;5983.0;1+,2+;4.0;-1;[0];0+
38K;6002.0;;3.0;-1;[0];0+
38K;6022.0;;4.0;-1;[0];0+
38K;6230.0;;0.0;-1;[0];0+
38K;6380.0;(0:4)+;0.0;-1;[0];0+
38K;6590.0;(0:4)+;10.0;-1;[0];0+
38K;6720.0;(1+);50.0;-1;[0];0+
38K;7000.0;;0.0;-1;[0];0+
38K;7130.0;(0:4)+;20.0;-1;[0];0+
38K;7320.0;(1+);0.0;-1;[0];0+
38K;7396.9;(10-);0.6;-1;[0];0+
38K;7730.0;;0.0;-1;[0];0+
38K;8693.1;(12-);0.6;-1;[0];0+
38K;8747.6;(11-);0.7;-1;[0];0+
38K;9700.0;;1.0;-1;[0];0+
38K;9880.0;(3+);50.0;-1;[0];0+
38K;9900.0;(1+);1.0;-1;[0];0+
38K;10200.0;(1+);1.0;-1;[0];0+
38K;10980.5;(13-);1.1;-1;[0];0+
