37K;5207.0;;7.0;1.1405943958753355571E-18;['LT'];0+
37K;5264.0;3/2-;4.0;2.534654213056301238E-20;[0];0+
37K;5323.0;3/2+,5/2+;1.8;1.1405943958753355571E-18;[0];0+
37K;5342.0;5/2-,7/2-;6.0;3.801981319584451857E-18;[0];0+
37K;5357.0;(1/2,3/2,5/2);7.0;-1;[0];0+
37K;5422.0;3/2+,5/2+;3.0;9.1247551670026844568E-20;[0];0+
37K;5456.0;1/2+;4.0;9.1247551670026844568E-20;[0];0+
37K;5478.0;3/2+,5/2+;3.0;4.5623775835013422284E-19;[0];0+
37K;5568.0;5/2-;4.0;3.801981319584451857E-18;[0];0+
37K;5624.1;(1/2,3/2,5/2)+;2.0;7.603962639168903714E-19;['LT'];0+
37K;5690.0;;0.0;-1;[0];0+
37K;5714.0;;4.0;7.603962639168903714E-19;['LT'];0+
37K;5736.0;5/2-,7/2-;9.0;2.2811887917506711142E-18;[0];0+
37K;5788.0;3/2+;4.0;1.689769475370867492E-19;[Decimal('3.129202732168274818254864463E-20'), Decimal('3.129202732168274818254864463E-20')];0+
37K;5932.0;5/2+;4.0;4.002085599562580902105263158E-20;[Decimal('8.074383227187666886418600126E-21'), Decimal('8.074383227187666886418600126E-21')];0+
37K;6014.9;5/2+;2.1;6.809518781345286908059701493E-20;[Decimal('1.321249912798339898864296763E-20'), Decimal('1.321249912798339898864296763E-20')];0+
37K;6047.0;1/2-;4.0;1.5207925278337807428E-20;[0];0+
37K;6054.0;1/2+;10.0;1.1405943958753355571E-18;[0];0+
37K;6092.3;1/2+;2.2;4.5623775835013422284E-19;[0];0+
37K;6111.0;;9.0;7.603962639168903714E-19;['LT'];0+
37K;6125.0;5/2+;9.0;3.801981319584451857E-20;[0];0+
37K;6138.0;5/2-,7/2-;10.0;1.1405943958753355571E-19;[0];0+
37K;6153.0;;10.0;7.603962639168903714E-19;['LT'];0+
37K;6223.0;3/2+,5/2+;9.0;4.5623775835013422284E-20;[0];0+
37K;6237.0;5/2-,7/2-;10.0;7.603962639168903714E-19;[0];0+
37K;6274.0;;5.0;7.603962639168903714E-19;['LT'];0+
37K;6323.0;5/2+;5.0;1.983642427609279229739130435E-19;[Decimal('4.312266146976695662615292940E-20'), Decimal('4.312266146976695662615292940E-20')];0+
37K;6345.0;;9.0;7.603962639168903714E-19;['LT'];0+
37K;6371.0;;19.0;-1;[0];0+
37K;6415.0;1/2+;4.0;2.2811887917506711142E-19;[0];0+
37K;6432.0;(1/2,3/2,5/2)+;3.0;7.603962639168903714E-19;['LT'];0+
37K;6452.0;5/2-,7/2-;9.0;2.2811887917506711142E-19;[0];0+
37K;6480.0;;10.0;7.603962639168903714E-19;['LT'];0+
37K;6534.0;3/2-;9.0;1.5207925278337807428E-20;[0];0+
37K;6543.0;;5.0;-1;[0];0+
37K;6604.0;3/2+;5.0;9.310974660206820874285714286E-20;[Decimal('1.900198910246290816804788888E-20'), Decimal('1.900198910246290816804788888E-20')];0+
37K;6619.0;5/2+;6.0;1.573233649483221458068965517E-19;[Decimal('3.254966171344597524243963221E-20'), Decimal('3.254966171344597524243963221E-20')];0+
37K;6626.0;5/2-;6.0;7.732843361866681743050847458E-20;[Decimal('1.572781700718647836230471351E-20'), Decimal('1.572781700718647836230471351E-20')];0+
37K;6683.0;(1/2+);4.0;7.603962639168903714E-19;['LT'];0+
37K;6685.6;1/2+;1.9;1.659046394000488083054545455E-19;[Decimal('6.636185576002028919560505841E-21'), Decimal('6.636185576002028919560505841E-21')];0+
37K;6714.0;3/2-;10.0;7.603962639168903714E-21;[0];0+
37K;6726.0;(1/2,3/2,5/2);10.0;7.603962639168903714E-19;['LT'];0+
37K;6748.0;1/2+;10.0;7.603962639168903714E-20;[0];0+
37K;6802.0;5/2-,7/2-;10.0;1.5207925278337807428E-18;[0];0+
37K;6824.0;1/2-;5.0;2.2811887917506711142E-19;[0];0+
37K;6866.0;;8.0;1.1405943958753355571E-20;[0];0+
37K;6912.0;5/2-,7/2-;5.0;2.2811887917506711142E-18;[0];0+
37K;6974.0;5/2+;5.0;1.754760609038977780153846154E-20;[0];0+
37K;7006.0;;10.0;7.603962639168903714E-19;['LT'];0+
37K;7073.0;(1/2,3/2,5/2)+;7.0;-1;[0];0+
37K;7183.0;5/2+;4.0;1.82495103340053689136E-19;[Decimal('3.649902066801075467641531127E-20'), Decimal('3.649902066801075467641531127E-20')];0+
37K;7237.0;3/2+;5.0;7.479307513936626603934426230E-20;[Decimal('1.471339183069501017578721818E-20'), Decimal('1.471339183069501017578721818E-20')];0+
37K;7320.0;;0.0;-1;[0];0+
37K;7369.0;5/2+;4.0;2.401251359737548541263157895E-20;[Decimal('5.055266020500104298284877900E-21'), Decimal('5.055266020500104298284877900E-21')];0+
37K;7473.8;5/2+;1.8;6.709378799266679747647058824E-20;[0];0+
37K;7495.0;7/2-;8.0;4.5623775835013422284E-18;[0];0+
37K;7540.0;3/2+;5.0;1.086280377024129102E-19;[0];0+
37K;7634.0;5/2+;3.0;3.103658220068940291428571429E-20;[0];0+
37K;7661.0;3/2+;4.0;3.967284855218558459478260870E-20;[0];0+
37K;7807.0;(1/2,3/2,5/2)+;4.0;-1;[0];0+
37K;7835.0;(1/2,3/2,5/2)+;4.0;-1;[0];0+
37K;7836.0;(11/2)+;14.0;-1;[0];0+
37K;8029.0;(1/2,3/2,5/2)+;5.0;-1;[0];0+
37K;8273.0;(1/2,3/2,5/2)+;5.0;-1;[0];0+
37K;8314.0;(1/2,3/2,5/2)+;5.0;-1;[0];0+
37K;8378.0;(1/2,3/2,5/2);5.0;-1;[0];0+
